artsy_id,artsy_slug,artsy_url,name,type,definition
4dc7edcd8101da00010001eb,impasto,http://artsy.net/gene/impasto,Impasto,Painting/Drawing Technique,"Paint that stands up from the surface it has been applied to, due either to the method of its application or to the sheer quantity of paint used. Impasto is most often associated with Baroque painters such as [Rembrandt van Rijn](/artist/rembrandt-van-rijn) or [Diego Velázquez](/artist/diego-velazquez), who used the technique to depict aged skin or the reflection of jewels or armor. The impasto of modern and contemporary painters—particularly those moving into abstraction or creating fully abstract images, like [Vincent van Gogh](/artist/vincent-van-gogh), [Jackson Pollock](/artist/jackson-pollock), or [Willem de Kooning](/artist/willem-de-kooning)—reflect an emphasis on gesture and the physical presence of paint itself."
4e67d0f4b60746000136e93c,ink-and-wash-painting,http://artsy.net/gene/ink-and-wash-painting,Ink-and-Wash Painting,Painting/Drawing Technique,"Refers to the long-standing East Asian brush painting practice involving carbon-based black ink applied to paper or silk, the same materials also used for calligraphy. In China, the practice first emerged under the Tang Dynasty (618-907 AD), though ink-making processes date back to 2500 BC.  The essential formal element in ink-and-wash paintings is the line, rendered with varying thicknesses and types of stroke, and according to countless different techniques. Ink-and-wash painting has tended towards naturalism and expressiveness at different times in its long history, though landscapes, animals, and flora have been a consistent subject matter. Although the Cultural Revolution (1966-76) mandated the adoption of Socialist Realism, artists in subsequent generations have returned to ink-and-wash painting as a means both of exploring cultural heritage and depicting modern life."
4e4d87e8fdcf0a000100bff2,intentionally-exposed-canvas,http://artsy.net/gene/intentionally-exposed-canvas,Intentionally Exposed Canvas,Painting/Drawing Technique,"Paintings that feature intentionally exposed, unpainted, and often unprimed canvas. Since the emergence of [modern art](/gene/modern-slash-impressionist-art), various painters have left areas of canvas bare in order to question the finish of historical paintings, reveal the artist’s process, or explore the potential of the canvas as material. This technique also questions the assumption that paintings must last, since Western artists from the [Renaissance](/gene/renaissance) to the [20th century](/gene/20th-century-art) primed canvases in order to create uniform and durable surfaces."
4e0ce83a87b7d10001004315,large-brushstrokes-slash-loose-brushwork,http://artsy.net/gene/large-brushstrokes-slash-loose-brushwork,Large Brushstrokes/Loose Brushwork,Painting/Drawing Technique,"In Western painting, the use of thick, expressive brushstrokes emerged largely in the late-19th and early-20th centuries; the tendency is visible in many of [Post-Impressionist](/gene/post-impressionism) [Paul Cézanne](/artist/paul-cezanne)'s landscapes, still lifes, and group portraits, as well as in [Henri Matisse](/artist/henri-matisse)'s vivid [Fauvist](/gene/fauvism) paintings. With the development of abstract painting in the 20th-century, such brushwork became more and more prevalent to the extent that it often overshadowed literal representation, as seen in the works of [Willem de Kooning](/artist/willem-de-kooning), [Helen Frankenthaler](/artist/helen-frankenthaler), [Franz Kline](/artist/franz-kline), and [Robert Motherwell](/artist/robert-motherwell). After a move away from such expressive painting (thanks in part to the rise of [Minimalism](/gene/minimalism)), in the 1980s, loose [Neo-Expressionist](/gene/neo-expressionism) brushwork became a central characteristic of works by [Jean Michel-Basquiat](/artist/jean-michel-basquiat), [Georg Baselitz](/artist/georg-baselitz), and [Julian Schnabel](/artist/julian-schnabel). The technique continues to be used by some of the most influential painters working today, including [Cecily Brown](/artist/cecily-brown) and [Jenny Saville](/artist/jenny-saville)."
50c8ad5eea1617053e000212,miniature-and-small-scale-paintings,http://artsy.net/gene/miniature-and-small-scale-paintings,Miniature and Small-Scale Paintings,Painting/Drawing Technique,"A general category for very small paintings. In Persia, miniature paintings on paper, which were part of books or small albums, were an important genre between the 15th and 16th centuries. In Europe, the term “miniature” has applied to both the decorative elements of illuminated manuscripts and small paintings, which were popular between the 16th and 19th centuries."
4e84cdf16f149b0001001afb,monochrome-painting,http://artsy.net/gene/monochrome-painting,Monochrome Painting,Painting/Drawing Technique,"The rise (and eventual dominance) of abstract art in the 20th century ushered in an era of what is called [monochromatic](/gene/monochromatic) painting. Pioneered by [Kasimir Malevich](/artist/kasimir-malevich), by the second half of the century, the style reached its pinnacle, within abstract art movements like [Color Field painting](/gene/color-field-painting), [Minimalism](/gene/minimalism), and in the works of individual artists such as [Yves Klein](/artist/yves-klein) and [Ad Reinhardt](/artist/ad-reinhardt).
"
50f07aad70cda174c2000099,oil-on-copper,http://artsy.net/gene/oil-on-copper,Oil on Copper,Painting/Drawing Technique,"For a brief period of time in the 16th and 17th centuries, copper (as opposed to wood panels or canvas) was used as the ground for small oil paintings. Traditionally, the metal is most commonly used in sculptures or as plates for [intaglio](/gene/intaglio) prints."
50f07a99b768a08bfd0000a2,oil-on-panel,http://artsy.net/gene/oil-on-panel,Oil on Panel,Painting/Drawing Technique,"Oil paintings made on wooden panels. In Western art, paintings were generally made this way until the 15th century, when canvas was adopted as the preferred support across much of Europe. (Other common supports for painting have been copper and slate.) Depending on where the artist worked, different woods were favored: Italian artists generally painted on poplar, while their Northern counterparts used oak. Canvas was seen as a preferable support due to wood's tendency to split and warp over time, and while it has its own drawbacks (including a more intensive priming process) has proved a more stable ground for paintings."
504f74d047c6a40002000420,oil-painting,http://artsy.net/gene/oil-painting,Oil Painting,Painting/Drawing Technique,"Oil has been the most consistently and widely used medium in the tradition of Western painting. Its use in Europe dates from at least the 12th century A.D.; however, the clarity and precision in color and three-dimensional form that the medium enabled was mastered by Dutch painters such as [Jan Van Eyck](/artist/jan-van-eyck) in the 15th century. The shift towards oil paint over egg tempera, and then towards canvas over wood panel, occurred over the course of the next century in southern Europe as well, most notably amongst [Venetian School](/gene/venetian-school) painters such as [Titian](/artist/titian-tiziano-vecellio) and [Tintoretto](/artist/jacopo-robusti-called-jacopo-tintoretto). The subsequent history of oil painting is filled with countless stylistic and technical innovations: these include [Caravaggio](/artist/michelangelo-merisi-da-caravaggio)'s use of [chiaroscuro](/gene/chiaroscuro) lighting, the layering of [impasto](/gene/impasto) brushwork by [Rembrandt van Rijn](/artist/rembrandt-harmensz-van-rijn-1), new forms of mark-making under [Impressionism](/gene/impressionism) and later [Abstract Expressionism](/gene/abstract-expressionism), the bright and vivid colors of [Fauvism](/gene/fauvism), and the incorporation of everyday materials into the canvas by [Neo-Dada](/gene/neo-dada) artists [Jasper Johns](/artist/jasper-johns) and [Robert Rauschenberg](/artist/robert-rauschenberg)."
552ed4217261692af7620c00,passage,http://artsy.net/gene/passage,Passage,Painting/Drawing Technique,"A French term (pronounced “pahsazh”) for a painting technique characterized by small, intersecting planes of patchlike brushwork that blend together to create an image (art historians tend to retain the French so as to avoid confusion with the ambiguous English “passage”). Pioneered by the [Post-Impressionist](/gene/post-impressionism) painter [Paul Cézanne](/artist/paul-cezanne) in the late 19th century, this technique typically involves the use of parallel repeating brushwork of uniform size to create angled planes that break down the contours that seem to define two-dimensional forms. The technique appears to flatten three-dimensional space, drawing attention to painting’s two-dimensional, material nature. Cézanne’s approach fueled many modern painting styles that emerged in the twentieth century, most notably [Cubism](/gene/cubism), which expanded upon the modular quality of his compositions (both [Pablo Picasso](/artist/pablo-picasso) and [Henri Matisse](/artist/henri-matisse) referred to Cézanne as the “father of us all”). While Cézanne’s highly structured paintings still captured ephemeral moments in atmospheric compositions, [American Modernists](/gene/american-modernism) like [Max Weber](/artist/max-weber) and [Marsden Hartley](/artist/marsden-hartley) used passage to create their own versions of experimental, compressed three-dimensional spaces and objects."
